tweet,clean_text,crime_type,sentiment
The Witnesser,witnesser,Other,Neutral
The Witnesser,witnesser,Other,Neutral
The Witnesser,witnesser,Other,Neutral
The Witnesser,witnesser,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
The Witnesser,witnesser,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
War Reporter,war reporter,Other,Negative
GunsandCoffee,gunsandcoffee,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
War Reporter,war reporter,Other,Negative
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
War Reporter,war reporter,Other,Negative
Abu Layth Al Hindi,abu layth al hindi,Other,Neutral
Abu Layth Al Hindi,abu layth al hindi,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Abu Layth Al Hindi,abu layth al hindi,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Abu Layth Al Hindi,abu layth al hindi,Other,Neutral
War Reporter,war reporter,Other,Negative
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
Abu Layth Al Hindi,abu layth al hindi,Other,Neutral
Abu Layth Al Hindi,abu layth al hindi,Other,Neutral
Abu Layth Al Hindi,abu layth al hindi,Other,Neutral
Abu Layth Al Hindi,abu layth al hindi,Other,Neutral
Abu Layth Al Hindi,abu layth al hindi,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
War Reporter,war reporter,Other,Negative
abdlrhmn,abdlrhmn,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
Asim Abu Merjem,asim abu merjem,Other,Neutral
War Reporter,war reporter,Other,Negative
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
War Reporter,war reporter,Other,Negative
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
War Reporter,war reporter,Other,Negative
abdlrhmn,abdlrhmn,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
Asim Abu Merjem,asim abu merjem,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
al-Nusra,alnusra,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
Abu Layth Al Hindi,abu layth al hindi,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
abdlrhmn,abdlrhmn,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
Asim Abu Merjem,asim abu merjem,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
War Reporter,war reporter,Other,Negative
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
أبو أسامة الصومالي,,Other,Neutral
War Reporter,war reporter,Other,Negative
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
Mohamed Naseem,mohamed naseem,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
abdlrhmn,abdlrhmn,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
Mohamed Naseem,mohamed naseem,Other,Neutral
War Reporter,war reporter,Other,Negative
Mohamed Naseem,mohamed naseem,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
War Reporter,war reporter,Other,Negative
abdlrhmn,abdlrhmn,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
Mohamed Naseem,mohamed naseem,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
أبو أسامة الصومالي,,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
War Reporter,war reporter,Other,Negative
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
War Reporter,war reporter,Other,Negative
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
Bilal Ibn Rabah,bilal ibn rabah,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
Mohamed Naseem,mohamed naseem,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
Mohamed Naseem,mohamed naseem,Other,Neutral
War Reporter,war reporter,Other,Negative
Mohamed Naseem,mohamed naseem,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
War Reporter,war reporter,Other,Negative
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
War Reporter,war reporter,Other,Negative
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
War Reporter,war reporter,Other,Negative
Maghrabi Arabie,maghrabi arabie,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
abu baker aldimashqi,abu baker aldimashqi,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
Maghrabi Arabie,maghrabi arabie,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
Asim Abu Merjem,asim abu merjem,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
Asim Abu Merjem,asim abu merjem,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
abdlrhmn,abdlrhmn,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
أبو أسامة الصومالي,,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
War Reporter,war reporter,Other,Negative
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
abdlrhmn,abdlrhmn,Other,Neutral
abdlrhmn,abdlrhmn,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Abu_Azzam25,abuazzam,Other,Neutral
Abu_Azzam25,abuazzam,Other,Neutral
Abu_Azzam25,abuazzam,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Maisara al-Ghereeb,maisara alghereeb,Other,Neutral
Abu_Azzam25,abuazzam,Other,Neutral
Abu_Azzam25,abuazzam,Other,Neutral
Abu_Azzam25,abuazzam,Other,Neutral
War Reporter,war reporter,Other,Negative
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
War Reporter,war reporter,Other,Negative
